50, 200, 0
0, 7
0, 48
0, 31
0, 1
0, 36
0, 14
1, 20
1, 29
1, 4
1, 25
1, 24
1, 16
2, 43
2, 14
2, 42
2, 40
2, 48
2, 23
2, 38
2, 47
3, 39
3, 24
3, 29
3, 26
3, 36
3, 5
4, 16
4, 10
4, 33
4, 38
4, 29
4, 36
5, 30
5, 24
5, 26
5, 27
5, 45
6, 27
6, 28
6, 20
6, 13
6, 33
6, 30
6, 10
6, 39
6, 23
7, 22
7, 35
7, 17
7, 28
7, 19
8, 49
8, 23
8, 41
8, 19
8, 38
8, 30
8, 44
8, 40
8, 35
9, 14
9, 26
10, 26
10, 31
10, 32
10, 38
10, 15
10, 30
10, 46
11, 34
11, 18
11, 16
11, 43
11, 22
11, 41
11, 35
11, 49
11, 36
12, 39
12, 49
12, 25
12, 24
12, 23
12, 47
12, 17
12, 36
13, 24
13, 32
13, 45
13, 37
13, 48
13, 41
14, 37
14, 27
14, 43
14, 45
14, 18
14, 46
14, 29
14, 20
15, 20
15, 42
15, 28
15, 31
15, 17
15, 41
15, 29
16, 36
16, 43
16, 49
16, 27
16, 20
17, 44
17, 36
17, 41
17, 23
17, 33
17, 30
18, 24
18, 44
18, 48
19, 27
19, 37
19, 35
19, 47
19, 24
20, 36
20, 44
20, 42
20, 40
20, 26
20, 29
20, 28
20, 48
20, 23
20, 45
21, 30
21, 29
21, 43
21, 27
22, 39
22, 32
22, 33
22, 25
23, 25
23, 47
23, 42
23, 24
25, 39
25, 46
25, 30
25, 44
25, 33
25, 27
25, 40
26, 45
26, 48
26, 38
27, 42
27, 38
27, 48
27, 47
27, 43
28, 44
28, 49
29, 49
30, 31
30, 43
30, 48
30, 33
31, 45
32, 33
32, 34
33, 35
33, 36
33, 49
33, 37
34, 40
34, 41
34, 44
34, 46
34, 35
35, 48
35, 36
35, 40
35, 49
36, 45
37, 44
37, 38
37, 43
38, 39
38, 40
38, 47
39, 47
39, 45
39, 44
40, 47
40, 46
41, 44
43, 45
